URL,status code
https://www.dailymail.co.uk/news/article-6726561/Remote-tribe-killed-American-missionary-John-Allen-Chau-NOT-face-murder-charges.html,200
https://www.dailymail.co.uk/news/article-6726315/Jussie-Smollett-agreed-talk-police-again.html,200
https://www.dailymail.co.uk/news/article-6727483/Disgruntled-airport-employee-Gatwick-drone-chaos-source-claims.html,200
https://www.dailymail.co.uk/news/article-6721073/Millions-Chinese-citizens-deemed-untrustworthy-nations-social-credit-system.html,200
https://www.dailymail.co.uk/news/nhs/index.html,200
https://www.dailymail.co.uk/news/article-6721367/Le-Pen-populist-allies-set-win-big-European-Parliament-elections-poll-suggests.html,200
https://www.dailymail.co.uk/news/article-6721135/Gwyneth-Paltrow-opens-fraught-relationship-Harvey-Weinstein.html,200
https://www.dailymail.co.uk/news/article-6726269/Judges-nix-house-arrest-ex-cartel-leader-story-featured-Netflixs-Narcos-Mexico.html,200
https://www.dailymail.co.uk/news/article-6720947/Photographs-pre-fame-Frank-Sinatra-global-phenomenon.html,200
https://www.dailymail.co.uk/news/article-6723609/Simply-washing-hands-public-soap-dispenser-leave-deadly-flesh-eating-bacteria.html,200
https://www.dailymail.co.uk/news/article-6723049/John-Wayne-interview-Playboy-makes-racist-homophobic-comments-resurfaces.html,200
https://www.dailymail.co.uk/news/article-6726229/Muellers-Russia-report-soon-week.html,200
https://www.dailymail.co.uk/news/article-6726809/Hilarious-photo-shows-crested-pigeon-perched-fridge-Woolies.html,200
https://www.dailymail.co.uk/news/article-6727285/Councils-spend-150m-year-caring-4-500-child-refugees.html,200
https://www.dailymail.co.uk/news/article-6721871/Barack-Obama-dines-Steph-Curry-Chrissy-Teigen-John-Legend.html,200
https://www.dailymail.co.uk/news/article-6724611/MBE-awarded-Park-Shop-tycoon-59-caught-stumbling-drunk-Mini-Cooper.html,200
https://www.dailymail.co.uk/news/article-6720113/Spare-bulls-Don-Jr-lays-Alec-Baldwin-SNL-row.html,200
https://www.dailymail.co.uk/news/article-6724023/amp/Will-ISIS-bride-Shamima-Begum-use-BABY-door-Britain.html,200
https://www.dailymail.co.uk/news/article-6720645/Acid-tongued-Karl-Lagerfelds-shocking-remarks.html,200
https://www.dailymail.co.uk/news/article-6727345/Retailers-Ireland-UK-issue-stark-no-deal-Brexit-warning.html,200
https://www.dailymail.co.uk/news/article-6725249/Iranian-refugee-starred-national-TV-campaign-charged-36million-ice-importation-conspiracy.html,200
https://www.dailymail.co.uk/news/article-6722863/The-Latest-2-brothers-meet-police-Smollett-case.html,200
https://www.dailymail.co.uk/news/article-6722005/Amazon-delivery-driver-walked-pedigree-miniature-Schnauzer.html,200
https://www.dailymail.co.uk/news/article-6725939/Fox-stands-Jussie-Smollett-says-not-written-Empire.html,200
https://www.dailymail.co.uk/news/article-6720221/American-ISIS-bride-face-60-YEARS-jail-returns-US.html,200
https://www.dailymail.co.uk/news/article-6725391/Shocking-moment-trooper-orders-man-car-gunpoint-traffic-stop-Delaware.html,200
https://www.dailymail.co.uk/news/article-6725227/Lancashire-adventure-seeker-abseils-active-volcano-doing-HANDSTAND-edge.html,200
https://www.dailymail.co.uk/news/article-6723191/BBC-Springwatchs-CHRIS-PACKHAM-tells-Britons-tackle-litter-MILLIONS-UK-animals-die-year.html,200
https://www.dailymail.co.uk/news/mostread/index.html?channel=news,200
https://www.dailymail.co.uk/news/article-6727589/CHRISTOPHER-STEVENS-reviews-Farming-Life-BBC2-Heartbreak-three-pigs-turn-sausages.html,200
https://www.dailymail.co.uk/news/article-6718893/Downing-Street-snubs-Donald-Trumps-demand-Britain-takes-ISIS-fighters.html,200
https://www.dailymail.co.uk/news/article-6721275/My-life-Lee-Radziwill-Daughter-law-RHONY-star-Carole-reveals-bond.html,200
https://www.dailymail.co.uk/news/article-6725655/Patrick-Frazee-knocked-Kelsey-Berreths-teeth-murder-toddler-sat-playpen.html,200
https://www.dailymail.co.uk/news/article-6727169/Police-300-cannabis-plants-6-4-million-house-Sydneys-Mosman.html,200
https://www.dailymail.co.uk/news/article-6715395/Smollett-developments-leave-baffled-outraged.html,200
https://www.dailymail.co.uk/news/article-6727537/Memorial-Westminster-terror-attack-victim-PC-Palmer-unveiled-outside-Houses-Parliament.html,200
https://www.dailymail.co.uk/news/article-6724815/Family-British-tourist-20-disappeared-NSW-beach-say-living-nightmare.html,200
https://www.dailymail.co.uk/news/article-6725649/Saudi-Crown-Prince-hugs-Indias-leader-Narendra-Modi-revealing-100BILLION-investment.html,200
https://www.dailymail.co.uk/news/article-6726721/Australian-taxpayers-spend-50M-false-asylum-claims.html,200
https://www.dailymail.co.uk/news/article-6720817/Harvey-Weinsteins-criminal-trial-hes-accused-raping-two-women-DELAYED.html,200
https://www.dailymail.co.uk/news/article-6724597/Neighbour-claims-heard-domestic-abuse-Alesha-MacPhails-father-girlfriend.html,200
https://www.dailymail.co.uk/news/article-6726041/Alexandria-Ocasio-Cortez-lashes-critics-attacks-Amazon.html,200
https://www.dailymail.co.uk/news/article-6727031/Cold-blooded-triple-killer-Berwyn-Rees-walk-free-38-years-prison.html,200
https://www.dailymail.co.uk/news/article-6725301/Pensioner-court-accused-driving-car-pram-baby-Swansea.html,200
https://www.dailymail.co.uk/news/article-6719039/Home-Secretary-looking-carefully-call-rewrite-treason-law.html,200
