URL,size,Outgoing Links,Content-Type
https://www.dailymail.co.uk/news/article-6713367/Cyclone-Oma-set-smash-Queensland-rain-wild-weather.html,527671,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6058561/Gold-Coast-residents-receive-FREE-high-speed-internet-catch.html,519612,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6713389/Nauert-ends-bid-US-ambassador-UN.html,531107,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6722437/amp/Australia-snorted-way-FOUR-TONNES-year-users-spent-9-3billion-drugs.html,275827,778,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6487117/Mother-two-gang-raped-murdered-three-boys-aged-14-16-Russian-woodlands.html,520179,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6639007/Trumps-typo-tags-teenager-Jillian-Turner-Twitter-rant-against-Fox-News-Gillian-Turner.html,531355,969,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6720721/Widow-suing-government-1-2million-loss-sex-husbands-death.html,525812,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5442667/Instagram-discriminates-against-Gold-Coast-Candyman.html,531669,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6386013/Sam-Donaldson-shames-Trump-banning-CNNs-Jim-Acosta-whos-suing-press-pass-back.html,546406,972,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5709401/Woman-accused-Trump-forcibly-kissing-2006-wins-Democratic-statehouse-primary-Ohio.html,541240,972,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6432965/Putin-says-seriously-concerned-Ukraines-martial-law-decision.html,573571,985,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/philip-hammond/index.html,481689,650,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6627797/amp/Pigeon-droppings-seen-scandal-hit-Glasgow-hospital.html,296257,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6604071/amp/Duke-Edinburgh-involved-road-crash.html?ico=amp_articleRelated,392087,779,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5890197/Steve-King-claims-meant-share-article-Nazi-sympathizers-tweet-no-plans-remove.html,527905,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6604225/amp/Dangers-older-drivers-getting-wheel.html?ico=amp_articleRelated,275326,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5760067/Young-Gold-Coast-couple-early-twenties-purchase-home.html,519868,956,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6013001/Trump-rally-attendees-swarm-CNN-reporter-Jim-Acosta-screaming-liar-CNN-sucks.html,540151,977,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6693149/After-Meghans-father-leaked-letter-RICHARD-KAY-says-cut-life-forever.html,531505,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6618319/Health-chiefs-warned-roosting-pigeons-hospital-deaths-linked-bird-droppings.html,522834,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6722497/amp/Trump-administration-plans-campaign-against-70-countries-homosexual-activity-crime.html?ico=amp_articleRelated,288566,781,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5694719/David-Hogg-says-NRA-scared-suffering-losses-midterms.html,531799,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6677187/Grenadier-Guards-charged-robbery.html,513896,955,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5680609/Muellers-former-assistant-says-grammatical-errors-prove-leaked-44-questions-came-TRUMP.html,558801,971,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5965683/Homeowner-watches-phone-1000km-away-dimwitted-burglars.html,520769,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6604849/amp/Theres-one-person-tell-Prince-Philip-stop-driving-Queen-dare.html,282183,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6214655/Former-Trump-aide-Michael-Caputo-mid-air-meltdown-CNN-defending-Brett-Kavanaugh.html,534958,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6681447/The-10-suburbs-buy-bargain-home-reap-long-term-capital-growth-returns.html,523552,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6535151/Identities-44-BBC-reporters-working-Russia-leaked-online.html,526467,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6690179/Liberal-MP-former-tennis-star-John-Alexander-charged-taxpayers-stay-luxury-retreat.html,528582,965,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5681509/Furious-CNN-anchor-Don-Lemon-tears-Kanye-embarassing-slavery-comments.html,531247,968,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6085375/Trump-economic-adviser-hosted-white-nationalist-website-founder.html,526746,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6053753/Family-discovered-living-old-METH-lab-share-gruesome-photos-falling-ill.html,529047,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6711201/Ivanka-Trump-Jared-Kushner-enjoy-romantic-night-Germany-anti-Trump-protests-NY.html,534276,966,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6533445/New-claim-Michael-Cohens-phone-Prague-time-meeting-described-Trump-dossier.html,543591,976,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6258207/amp/Hammonds-income-tax-bombshell-Chancellor-axe-Tory-manifesto-pledge.html,279528,778,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5991317/Furious-Trump-exploded-saw-Melanias-Air-Force-One-television-tuned-CNN-instead-Fox.html,537733,972,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5990665/Who-Michael-Cohen-Trumps-lawyer-revealed-amid-Playboy-tapes-leak.html,552051,1022,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6542869/Woman-donates-kidney-ex-husband-20-YEARS-divorce.html,521790,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6711997/Hero-weightlifter-29-moves-TWO-TON-SUV-help-rescue-pinned-driver-crashing-Michigan.html,521292,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6143069/Brett-Cowan-target-attack-one-worst-prison-riots.html,532466,972,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6712285/amp/Jackie-Kennedys-sister-Lee-Radziwill-dead-85.html,287825,774,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5988939/Secret-Trump-Cohen-tape-revealed.html,552184,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5981659/Trip-Woolworths-lands-Insta-famous-bikie-prison-week-released.html,523849,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5939935/CNNs-Christiane-Amanpour-Jamie-Rubin-divorcing-20-years-marriage.html,528083,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6712351/amp/Texas-woman-awarded-37million-suing-Honda-seat-belts-Uber-crash-paralyzed-her.html,279042,778,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-2045126/Masked-bank-robber-caught-CCTV-holding-sawn-shotgun-bank-customers-head.html,555285,1007,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6719109/amp/Gold-bars-guns-20-000-MDMA-pills-seized-home-raid.html,275621,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6212483/Obsessed-stepfather-launches-terrifying-campaign-abuse-against-teenage-girl.html,519031,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6725679/Comedian-Jeremy-Hardys-family-friends-say-goodbyes-Dorset-funeral.html?ico=amp-comments-viewall,533104,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5973355/The-shocking-moment-thug-carjacks-woman-donating-clothes-charity-bin-knocking-down.html,523757,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6664255/Child-abusers-rapists-eleven-foreigners-stripped-Australian-citizenship.html,517300,956,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6156509/amp/Prime-Minister-pressure-scrap-hospital-parking-fees.html,273336,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6087919/Elizabeth-Warren-tells-slain-Mollie-Tibbets-family-need-focus-real-problems.html,560286,981,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6725679/Comedian-Jeremy-Hardys-family-friends-say-goodbyes-Dorset-funeral.html?ico=amp-comments-addcomment,533104,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6006991/Giuliani-tells-Mueller-needs-man-warns-Trump-lawyer-shut-up.html,558477,975,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5987121/Malaysia-Airlines-questioned-following-emergency-landing-Brisbane.html,534009,965,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6293881/So-whats-wrong-picture-Fans-pack-Gold-Coast-Supercars.html,519758,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5679181/More-100-Uber-drivers-accused-sexually-assaulting-abusing-passengers.html,521789,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6607639/Should-Prince-Philip-driving-97-Palace-insist-Dukes-licence-date.html?ico=amp-comments-addcomment,534866,969,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5988945/Qantas-passenger-complains-flight-sandwich-served-little-meat-butter.html,526090,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6154817/Woman-dies-hospital-fails-spot-fatal-infection-despite-inspecting-wound-EIGHT-times.html,530990,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5644767/Michael-Cohens-relationship-Sean-Hannity-far-extensive-led-believe.html,529780,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6608675/amp/Pressure-Buckingham-Palace-intervene-Prince-Philips-driving.html?ico=amp_articleRelated,296166,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6240319/Snake-catcher-left-bleeding-bitten-trying-rid-five-carpet-pythons.html,522808,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6607565/amp/Actress-Kathy-Burkes-foul-mouthed-attack-Prince-Philip-car-crash.html?ico=amp_articleRelated,279623,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6017615/Footy-star-Quade-Cooper-visits-teenage-rugby-player-suffered-spinal-injuries-match.html,525180,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6156049/Chancellor-Philip-Hammond-hints-fuel-duty-rise-Budget.html,522149,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5721011/Candyman-Travers-Beynon-treats-women-meal-including-84-mashed-potatoes-Gold-Coast.html,177195,207,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6608833/ROBERT-HARDMAN-day-Prince-Philip-diligently-carefully-drove-Windsor-estate.html?ico=amp-comments-addcomment,529860,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6727205/Brave-surfers-massive-swells-punishing-Tropical-Cyclone-Oma-threatens-smash-Queensland.html?ico=amp-comments-viewall,197601,216,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6696795/amp/Burglar-tries-cover-trail-blood-Pepsi-injuring-breaking-shop.html,277205,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6117347/Trump-attacks-media-Indiana-rally-calls-NBCs-Andy-Lack-fired.html,572210,978,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-3894846/Hillary-great-debater-doesn-t-need-questions-advance-team-says-Donna-Brazile-gets-cut-CNN-passing-questions-her.html,538192,971,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6014597/Brisbane-drunk-hoon-does-burnouts-plain-view-police.html,516719,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6608833/ROBERT-HARDMAN-day-Prince-Philip-diligently-carefully-drove-Windsor-estate.html?ico=amp-comments-viewall,529860,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6722423/amp/Cyclone-Oma-smash-east-coast-224km-h-winds-thunderstorms-monster-waves-heavy-rain.html?ico=amp_articleRelated,279251,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5726727/Michelle-Obama-shares-adorable-throwback-snap-wish-mom-happy-Mothers-Day.html,528835,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5969821/Malaysia-Airlines-plane-makes-emergency-landing-Brisbane-airport-speed-instruments-failure.html,519164,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6606393/amp/The-Queen-person-tell-Prince-Philip-stop-driving-says-biographer.html?ico=amp_articleRelated,280269,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6724199/amp/Cyclone-Oma-wreaking-havoc-ute-stranded-Mudlo-Rock.html?ico=amp_articleRelated,278165,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5991377/Rudy-invokes-experience-prosecutor-monitoring-mafia-people-defends-Trump-Cohen-tape.html,565279,978,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5956119/CNN-blasts-White-House-killing-interview-adviser-bad-behavior.html,548241,981,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6608669/amp/The-Queen-92-drives-Range-Rover-without-seatbelt.html?ico=amp_articleRelated,275406,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5979317/Aussie-Olympic-medalist-Emily-Seebohm-flaunts-physic-amid-rumors-ex-boyfriend-Mitch-larkin-cheated.html,535993,976,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5995879/Bill-Shine-says-CNN-reporter-NOT-banned-press-event-didnt-use-word-ban.html,541510,971,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6694457/Historic-defeat-Scott-Morrison-laws-making-easier-asylum-seekers-medical-help.html,527428,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6607565/amp/Actress-Kathy-Burkes-foul-mouthed-attack-Prince-Philip-car-crash.html,279623,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6726435/amp/Cyclone-Oma-barrels-east-coast-Brisbane-Gold-Coast-set-smashed.html?ico=amp_articleRelated,289001,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6406399/Trump-says-bin-Laden-Bill-Clintons-fault-pointed-terrorist-book-9-11.html,535806,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6092335/Amber-Alert-Desperate-search-underway-two-year-old-boy-taken-South-Brisbane-hospital.html,515060,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6727205/Brave-surfers-massive-swells-punishing-Tropical-Cyclone-Oma-threatens-smash-Queensland.html?ico=amp-comments-addcomment,197601,216,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6607639/Should-Prince-Philip-driving-97-Palace-insist-Dukes-licence-date.html?ico=amp-comments-viewall,534866,969,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6092319/CNN-commentator-blames-Mollie-Tibbetts-murder-toxic-masculinity.html,517697,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5474907/Toddler-stood-awe-Michelle-Obama-calls-queen-TV.html,537223,971,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5955205/Sarah-Sanders-says-CNN-disrespected-President.html,530250,966,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6023147/Brisbane-prankster-sparked-murder-investigation-says-obvious-body-fake.html,517725,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6704047/Russia-hosts-Turkey-Iran-Syria-talks-ahead-IS-defeat.html,545476,972,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5962037/ISIS-fanatic-GUILTY-suicide-bomb-plot-Downing-Street.html,533124,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5469477/Michelle-Obama-dance-party-toddler-liked-portrait.html,548692,979,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5988289/CNNs-Fareed-Zakarias-wife-Paula-sues-divorce-citing-irretrievable-breakdown-marriage.html,520729,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6016565/White-House-REFUSES-condemn-rally-fans-swarmed-CNN-reporter.html,547432,976,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/mostread/index.html?channel=health,545105,653,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5981939/Son-footy-player-rushed-hospital-spinal-surgery-scrum-collapse-rugby-match.html,518766,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5968521/Nearly-1-700-patients-denied-hip-knee-surgeries.html,537670,915,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6704603/amp/Inside-refugee-camp-ISIS-brides-fled.html,297901,779,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5957133/Michelle-Obama-dances-Beyonce-Jay-Zs-Paris-concert.html,545249,976,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6361329/CNN-commentator-Van-Jones-disappointed-early-election-results.html,539419,974,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6114961/amp/Jealous-NHS-worker-accessed-medical-records-boyfriends-model-ex-lover.html,279043,779,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6110573/Trump-uses-Lanny-Davis-debacle-prop-claim-anonymous-sources-up.html,543932,968,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5968643/amp/Cash-strapped-NHS-paid-1-2million-senior-manager.html,281599,778,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6022529/Brisbane-drink-driver-speeds-school-zone.html,515476,954,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6537751/Mother-charged-death-diabetic-daughter-14-concealing-illness-family.html,524068,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6712455/amp/The-complicated-sisterhood-Lee-Radziwill-Jacki-O.html,298932,776,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5937127/Russian-girl-17-left-sterilised-boyfriends-jealous-ex-attacked-her.html,522413,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6181191/Anderson-Cooper-tears-Donald-Trump-Jr-suggesting-CNN-anchor-faked-water-shot-hurricane.html,540452,969,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6194305/Great-Ormond-Street-Hospital-professor-killed-crash-cycling-London.html,518758,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6095999/Melania-replace-Jackson-Magnolia-Eisenhower-Oak-sapling-White-House-lawn.html,533900,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6545245/amp/How-paid-terrible-price-Britains-diabetes-epidemic-Amputations-costs-NHS-9bn-year.html,295630,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5981777/Jealous-girlfriend-beats-lover-motorbike-helmet.html,523213,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6108663/Brisbane-girl-11-pens-letter-Kookaburra-Cricket.html,519040,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6463975/George-W-Bush-slips-Michelle-Obama-candy-fathers-funeral.html,533125,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5950763/Former-One-Nation-staffer-GUILTY-raping-assaulting-woman-called-filthy-dog.html,518403,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5988467/VFW-issues-apology-members-boo-press-speech.html,545649,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5717031/Jealous-boyfriend-set-fire-lovers-sex-toys-girls-night-out.html,520150,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5381467/The-Obamas-portraits-unveiled-National-Gallery.html,274787,311,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6041715/The-Brisbane-man-calls-people-say-theyve-won-lotto-opens-job.html,520958,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6113937/Peter-Dutton-au-pair-decision-helped-Queensland-police-colleague.html,542499,975,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6077471/Trump-speechwriter-fired-speech-white-nationalist-conference.html,521713,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6200233/Michelle-Obama-says-sick-nastiness-politics-drums-voter-participation.html,531555,965,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6065909/Confessed-killer-tells-court-decorated-tree-victims-hair-choking-kicking-her.html,515743,956,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6081941/Australias-expensive-city-fuel-revealed.html,520309,954,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5906341/GOP-senator-Tim-Scott-says-discussions-race-Trump-painful-uncomfortable.html,526106,960,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6714867/amp/Malia-Obama-20-spotted-sipping-20-bottle-Whispering-Angel-Ros-friends-Miami.html,294211,771,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5949271/Hunt-neck-tattooed-thug-man-stabbed-death-middle-street.html,531096,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5433165/Michelle-Obama-release-memoir-November.html,533241,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5976869/Aussie-Olympic-swimmer-Mitch-Larkin-cancels-appearance-split-Emily-Seebohm.html,529184,975,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6545787/CHRIS-HOBBS-Migrant-farce-making-Britain-look-like-soft-touch.html,530227,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6384825/CNN-sues-Trump-demanding-return-Acosta-White-House.html,547708,969,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5645155/Photos-capture-special-moments-Barbara-Bushs-funeral.html,177245,200,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6005873/Brisbane-drivers-come-close-death-thug-hurls-rocks-windshield.html,521142,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6540101/Shocking-video-shows-shelter-staff-slapping-migrant-children.html,537920,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6724503/amp/Britain-losing-world-leader-innovation-says-Ex-Google-boss.html,278890,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6019335/Bizarre-moment-confused-commuter-brings-lawn-mower-train-Australia.html,520139,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6608675/amp/Pressure-Buckingham-Palace-intervene-Prince-Philips-driving.html,296115,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5995843/Defiant-Melania-watch-channel-wants-says-spokeswoman.html,553974,984,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5599101/Barack-Obama-WONT-going-Prince-Harry-Meghans-wedding.html,537702,966,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6209637/Heartbreaking-pictures-wallaby-desperately-trying-save-mud.html,522055,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6549755/Iranian-man-33-24-year-old-Brit-arrested-suspicion-smuggling-migrants-UK.html,532383,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6684727/Can-war-president-Donald-Trump-Amazon-boss-Jeff-Bezos-sink-lower.html,551902,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5953455/Alt-right-activist-makes-controversial-comments-ahead-Australian-speaking-tour.html,535553,964,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6686555/amp/Met-chief-Cressida-Dick-reveals-smell-cannabis.html,274002,775,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5949097/Accused-rapist-Sean-Black-arrives-court-cradling-newborn-baby-arms.html,518262,956,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6539225/Trafficking-gangs-charge-5-000-adult-migrant.html,521844,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6556961/amp/NHS-surgeon-59-told-patients-assume-George-Michael-position.html,277789,777,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5222075/Michelle-Malia-sweat-yoga-Hawaii.html,582280,1034,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6626325/Trump-concedes-Nancy-Pelosi-says-hell-State-Union-shutdown-ends.html,578714,967,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5951201/Right-wing-activist-said-got-rape-threats-Australia-plans-dine-Pauline-Hanson.html,528493,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5961743/Good-Samaritan-carjacked-stopping-help-aftermath-collision.html,515653,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6454103/Honduran-caravan-migrants-scale-Mexico-border-fence.html,176475,189,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6574533/The-number-migrant-families-captured-U-S-border-rose-nearly-260-year-year-November.html,528436,959,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5335809/Michelle-Obama-reveals-Inauguration-Day-gift-frame.html,586450,1036,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6704945/Ex-acting-FBI-chief-says-probe-Trump-began-Comey-firing-CBS.html,533472,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6508141/Britains-Brexit-immigration-plan-delayed-AGAIN.html,526559,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6113983/Brisbane-woman-cushy-government-job-140-000-salary-says-spent-nearly-2000-month-groceries.html,520101,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6006735/Beautician-caught-140-000-cannabis-spared-jail-despite-SIXTH-drug-offence.html,521186,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6484461/Michelle-Obama-appear-20-000-fans-Londons-O2-Arena-year.html,546134,980,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/eu_referendum/index.html,479240,642,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5863323/Michelle-Obama-steps-glamorous-lunch-meeting-Los-Angeles.html,552664,989,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6692841/Donald-Trump-hid-Marla-Maples-affair-Ivana-making-casino-executives-serve-beards.html,521057,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6463519/Migrant-teen-gives-birth-baby-boy-U-S-hospital-climbing-border-wall-Tijuana.html,536932,966,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6184181/Green-tree-python-named-Toothless-receives-braces-accidentally-swallowing-lower-jaw-bone.html,519774,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6031191/Young-man-tells-court-killed-22-year-old-woman-felt-like-isnt-murderer.html,521503,954,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6194241/Michelle-Obama-charging-3-000-VIP-tickets-book-tour-memoir-Becoming.html,533406,963,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6557611/Trump-U-S-lawmakers-huddle-border-wall-government-shutdown.html,528806,957,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6013137/Woolworths-opens-new-store-drive-section-ready-eat-meals-cheese-cave.html,522788,958,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6431269/Were-not-tear-gassing-children-says-Trump-outrage-border-migrant-response.html,291200,260,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-5759375/Michelle-Obama-shares-childhood-photo-advance-upcoming-memoir.html,527300,961,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6061729/Sarah-Sanders-admits-shes-wrong-saying-Trump-created-3-times-African-American-jobs-Obama.html,528097,962,text/html;charset=UTF-8
https://www.dailymail.co.uk/news/article-6622091/Trump-offered-NASA-unlimited-funding-Mars-staffer-says.html,525074,960,text/html;charset=UTF-8
